SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED	GOOGLETRANSLATE
1093340	4783929	eng	kan	Tom knew who the killer was.	ಟಾಮಿಗೆ ಯಾರು ಕೊಲೆಗಾರ ಅಂತ ಗೊತ್ತಿತ್ತು.	ಕೊಲೆಗಾರ ಯಾರೆಂದು ಟಾಮ್ಗೆ ತಿಳಿದಿತ್ತು.	ಟಾಮ್ ಕೊಲೆಗಾರ ಗೊತ್ತಿತ್ತು.
1096435	4774684	eng	kan	I'll let you know if I find anything interesting.	ಏನೋ ಆಕರ್ಷಕವಾಗಿದ್ದರೆ ನಾನು ನಿನಗೆ ತಿಳಿಸುತ್ತೇನೆ.	ನಾನು ಆಸಕ್ತಿದಾಯಕ ಏನನ್ನಾದರೂ ಕಂಡುಕೊಂಡಿದ್ದೇನೆ ಎಂದು ನಾನು ನಿಮಗೆ ತಿಳಿಸುತ್ತೇನೆ.	ನಾನು ನಾನು ಏನು ಆಸಕ್ತಿಯುಳ್ಳ ವೇಳೆ ನಿಮಗೆ ತಿಳಿಸುತ್ತೇವೆ.
1446127	4783961	eng	kan	Are you finished reading the paper?	ನೀವು ಪತ್ರಿಕೆಯನ್ನು ಓದಿ ಮುಗಿಸಿದ್ದೀರಾ?	ನೀವು ಕಾಗದವನ್ನು ಓದುವುದನ್ನು ಮುಗಿಸಿದ್ದೀರಾ?	ನೀವು ಕಾಗದದ ಓದುವ ಪೂರ್ಣಗೊಳಿಸಿದಾಗ?
1564880	4774644	eng	kan	Brazil declared war on Argentina in 1825.	ಬ್ರಸಿಲು ಅರ್ಜೆಂಟೀನದ ಮೇಲೆ ಯುದ್ಧವನ್ನು ಪ್ರಕಟಿಸಿದರು.	ಬ್ರೆಜಿಲ್ ಅವರು ಅರ್ಜೆಂಟೀನಾ ಯುದ್ಧ ಘೋಷಿಸಿದರು.	ಬ್ರೆಜಿಲ್ 1825 ರಲ್ಲಿ ಅರ್ಜೆಂಟೀನಾ ಮೇಲೆ ಯುದ್ಧ ಘೋಷಿಸಿತು.
1818293	4774634	eng	kan	Where can we find the truth?	ನಾವು ಸತ್ಯವನ್ನು ಎಲ್ಲಿ ಕಂಡುಹಿಡಿಯಬಹುದು?	ನಾವು ಸತ್ಯವನ್ನು ಎಲ್ಲಿ ಕಂಡುಹಿಡಿಯಬಹುದು?	ಎಲ್ಲಿ ಸತ್ಯವನ್ನು ಕಾಣಬಹುದು?
1860526	4775394	eng	kan	Tell us what you know about Tom.	ಟಾಮ್ ಬಗ್ಗೆ ಏನೆಲ್ಲಾ ಗೊತ್ತೋ ನಮಗೆ ಹೇಳಿ.	ಟಾಮ್ ಬಗ್ಗೆ ನಿಮಗೆ ತಿಳಿದಿರುವುದನ್ನು ನಮಗೆ ತಿಳಿಸಿ.	ನೀವು ಟಾಮ್ ಬಗ್ಗೆ ನಮಗೆ ತಿಳಿಸಿ.
1860710	4775411	eng	kan	Go to the wine cellar and get a couple of bottles of wine.	ಸರಾಯಿ ನೆಲಮಾಳಿಗೆಗೆ ಹೋಗಿ ಎರಡು ಬಾಟಲಿ ವೈನು ತೆಗೆದುಕೊಂಡು ಬನ್ನಿ.	ವೈನ್ ನೆಲಮಾಳಿಗೆಗೆ ಹೋಗಿ ಮತ್ತು ಒಂದೆರಡು ಬಾಟಲಿಗಳನ್ನು ವೈನ್ ಪಡೆಯಿರಿ.	ವೈನ್ ನೆಲಮಾಳಿಗೆಯಲ್ಲಿ ಹೋಗಿ ವೈನ್ ಬಾಟಲಿಗಳು ಒಂದೆರಡು ಪಡೆಯಿರಿ.
1867852	4776862	eng	kan	Tom told Mary to go home.	ಟಾಮ್ ಮೇರಿಗೆ ಮನೆಗೆ ಹೋಗುವುದಕ್ಕೆ ಹೇಳಿದನು.	ಟಾಮ್ ಮೇರಿ ಮನೆಗೆ ಹೋಗಲು ಹೇಳಿದರು.	ಟಾಮ್ ಮನೆಗೆ ಹೋಗಲು ಮೇರಿ ಹೇಳಿದರು.
1872430	4776848	eng	kan	Tom won't be killing anybody else.	ಟಾಮ್ ಬೇರೆಯಾರನ್ನೂ ಕೊಲ್ಲಲ್ಲ.	ಟಾಮ್ ಬೇರೊಬ್ಬರನ್ನು ಕೊಲ್ಲುವುದಿಲ್ಲ.	ಟಾಮ್ ಬೇರೆ ಯಾರಿಗೂ ಕೊಲ್ಲುವ ಆಗುವುದಿಲ್ಲ.
1893605	4775475	eng	kan	We're working on it.	ನಾವು ಅದರ ಕುರಿತು ಕೆಲಸ ಮಾಡುತ್ತಾ ಇದ್ದೇವೆ.	ನಾವು ಅದರ ಮೇಲೆ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದೇವೆ.	ನಾವು ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದ್ದೇವೆ.
1897710	4775437	eng	kan	It looks like we got lucky.	ನಮಗೆ ಅದೃಷ್ಟ ಸಿಕ್ಕಿತು ಅಂತ ಅನಿಸುತ್ತೆ.	ನಮಗೆ ಅದೃಷ್ಟವಿದೆ ಎಂದು ತೋರುತ್ತಿದೆ.	ನಾವು ಅದೃಷ್ಟ ಸಿಕ್ಕಿತು ತೋರುತ್ತಿದೆ.
1898250	4783910	eng	kan	Some animals are afraid of fire.	ಕೆಲವೊಂದು ಪ್ರಾಣಿಗಳು ಬೆಂಕಿಗೆ ಹೆದರುತ್ತವೆ.	ಕೆಲವು ಪ್ರಾಣಿಗಳು ಬೆಂಕಿಗೆ ಭಯಪಡುತ್ತಾರೆ.	ಕೆಲವು ಪ್ರಾಣಿಗಳು ಬೆಂಕಿಯ ಭಯದಲ್ಲಿರುತ್ತಾರೆ.
1950728	4774192	eng	kan	You can't be in two places at once.	ನಿಮಗೆ ಒಂದೇ ಬಾರಿ ಎರಡು ಜಾಗದಲ್ಲಿ ಇರುವುದಕ್ಕೆ ಆಗಲ್ಲ.	ನೀವು ಒಮ್ಮೆ ಎರಡು ಸ್ಥಳಗಳಲ್ಲಿರಲು ಸಾಧ್ಯವಿಲ್ಲ.	ನೀವು ಒಮ್ಮೆ ಎರಡು ಸ್ಥಳಗಳಲ್ಲಿ ಎಂದು ಸಾಧ್ಯವಿಲ್ಲ.
2007418	4784803	eng	kan	Let's get it right this time.	ಈ ಸಲ ನಾವು ಸರಿಯಾಗಿ ಮಾಡೋಣ.	ಈ ಬಾರಿ ಅದನ್ನು ಸರಿಯಾಗಿ ಪಡೆಯೋಣ.	ಇದನ್ನು ಬಲ ಈ ತಿಳಿದುಕೊಳ್ಳೋಣ.
2007628	4774678	eng	kan	Let's greet our guests.	ನಮ್ಮ ಅತಿಥಿಗಳನ್ನು ಸ್ವಾಗತಿಸೋಣ.	ನಮ್ಮ ಅತಿಥಿಗಳನ್ನು ಸ್ವಾಗತಿಸೋಣ.	ನಮ್ಮ ಅತಿಥಿಗಳು ಸ್ವಾಗತಿಸಲು ಲೆಟ್.
2013983	4783970	eng	kan	I'd like to see the agreement.	ಒಪ್ಪ೦ದವನ್ನು ನೋಡುವುದಕ್ಕೆ ನಾನು ಇಷ್ಟಪಡುತ್ತೇನೆ.	ನಾನು ಒಪ್ಪಂದವನ್ನು ನೋಡಲು ಬಯಸುತ್ತೇನೆ.	ನಾನು ಒಪ್ಪಂದದ ನೋಡಲು ಬಯಸುವ.
2018792	4784814	eng	kan	I just want to say that I was wrong.	ನಾನು ತಪ್ಪು ಮಾಡಿದೆ ಎಂದು ಹೇಳಬೇಕು.	ನಾನು ತಪ್ಪು ಎಂದು ಹೇಳಲು ನಾನು ಬಯಸುತ್ತೇನೆ.	ನಾನು ನಾನು ತಪ್ಪು ಎಂದು ಹೇಳಲು ಬಯಸುವ.
2023301	4774632	eng	kan	Are you sure we've never met before?	ನಾವು ಮುಂಚೆ ಎಂದಿಗೂ ಭೇಟಿಯಾಗಿಲ್ಲವೆಂದು ಖಚಿತವಾಗಿ ಹೇಳುತ್ತೀರಾ?	ನಾವು ಮೊದಲು ಭೇಟಿಯಾಗಿಲ್ಲ ಎಂದು ನಿಮಗೆ ಖಚಿತವಾಗಿದೆಯೇ?	ನೀವು ಖಚಿತವಾಗಿ ನಾವು ಮೊದಲು ಭೇಟಿ ನಾನೆಂದಿಗೂ ಮಾಡಲಾಗುತ್ತದೆ?
2023748	4775442	eng	kan	Tom doesn't eat much meat.	ಟಾಮ್ ಹೆಚ್ಚು ಮಾಂಸ ತಿನ್ನುವುದಿಲ್ಲ.	ಟಾಮ್ ಹೆಚ್ಚು ಮಾಂಸವನ್ನು ತಿನ್ನುವುದಿಲ್ಲ.	ಟಾಮ್ ಹೆಚ್ಚು ಮಾಂಸ ತಿನ್ನುವುದಿಲ್ಲ.
2030096	4783940	eng	kan	How did it go last night?	ನೆನ್ನೆ ರಾತ್ರಿ ಹೇಗೆ ನಡೆಯಿತು?	ಕಳೆದ ರಾತ್ರಿ ಅದು ಹೇಗೆ ಹೋಯಿತು?	ಹೇಗೆ ಕಳೆದ ರಾತ್ರಿ ಹೋಗಿವೆ?
2042689	4774595	eng	kan	The only time you talk to me is when you need some money.	ಯಾವಾಗ ನಿನಗೆ ದುಡ್ಡು ಬೇಕಾದರೆ ಮಾತ್ರ ನೀನು ನನ್ನ ಜೊತೆ ಮಾತನಾಡುತ್ತೇಯ.	ನೀವು ನನ್ನೊಂದಿಗೆ ಮಾತನಾಡುವ ಏಕೈಕ ಸಮಯವೆಂದರೆ ನಿಮಗೆ ಸ್ವಲ್ಪ ಹಣ ಬೇಕು.	ನೀವು ಕೆಲವು ಹಣ ಬೇಕಾದಾಗ ನೀವು ನನಗೆ ಮಾತನಾಡಲು ಮಾತ್ರ ಸಮಯ.
2043700	4776542	eng	kan	Give me half.	ಅರ್ಧ ನನಗೆ ಕೊಡು.	ನನಗೆ ಅರ್ಧವನ್ನು ನೀಡಿ.	ನನ್ನ ಅರ್ಧ ನೀಡಿ.
2050589	4775526	eng	kan	What team do you play for?	ನೀವು ಯಾವ ತಂಡಕ್ಕೆ ಆಟ ಆಡುತ್ತೀರಾ?	ನೀವು ಯಾವ ತಂಡಕ್ಕೆ ಆಡುತ್ತೀರಿ?	ನೀವು ಏನು ತಂಡ ಪ್ಲೇ ಮಾಡಬೇಕು?
2197361	4774675	eng	kan	In my opinion, eastern music is too noisy.	ನನ್ನ ಅಭಿಪ್ರಾಯದಲ್ಲಿ ಪೂರ್ವ ದಿಕ್ಕಿನ ಹಾಡುಗಳು ಜಾಸ್ತಿ ಸದ್ದು ಮಾಡುತ್ತೆ.	ನನ್ನ ಅಭಿಪ್ರಾಯದಲ್ಲಿ, ಪೂರ್ವ ಸಂಗೀತ ತುಂಬಾ ಗದ್ದಲವಾಗಿದೆ.	ನನ್ನ ಅಭಿಪ್ರಾಯದಲ್ಲಿ, ಪೂರ್ವ ಸಂಗೀತವು ಗದ್ದಲದ ಆಗಿದೆ.
2202905	4784794	eng	kan	Mary is gorgeous.	ಮೇರಿ ಸೌಂದರ್ಯವಾಗಿದ್ದಾಳೆ.	ಮಹಿಳೆ ಬಹುಕಾಂತೀಯ.	ಮೇರಿ ಸೌಂದರ್ಯ ಹೊಂದಿದೆ.
2237161	4776861	eng	kan	Tom liked you.	ಟಾಮ್ ನಿನ್ನನ್ನು ಬಯಸಿದನು.	ಟಾಮ್ ನಿಮ್ಮನ್ನು ಇಷ್ಟಪಟ್ಟಿದ್ದಾರೆ.	ಟಾಮ್ ನೀವು ಇಷ್ಟಪಟ್ಟ.
2240217	4776457	eng	kan	Tom woke up.	ಟಾಮ್ ಏಳಿದನು.	ಟಾಮ್ ಎಚ್ಚರವಾಯಿತು.	ಟಾಮ್ ಎಚ್ಚರವಾಯಿತು.
2243698	4774749	eng	kan	They're useless now.	ಅವರು ಏನಕ್ಕೂ ಉಪಯೋಗವಿಲ್ಲ.	ಅವರು ಈಗ ನಿಷ್ಪ್ರಯೋಜಕರಾಗಿದ್ದಾರೆ.	ಈಗ ಅನುಪಯುಕ್ತ ಆರ್.
2249423	4774747	eng	kan	Just go inside.	ಒಳಗೆ ಹೋಗು ಅಷ್ಟೇ.	ಒಳಗೆ ಹೋಗಿ.	ಕೇವಲ ಒಳಗೆ ಹೋಗಿ.
2275257	4774624	eng	kan	Don't let Tom do it.	ಟೊಮನ್ನು ಅದನ್ನು ಮಾಡಕ್ಕೆ ಬಿಡಬೇಡಿ.	ಟಾಮ್ ಅದನ್ನು ಮಾಡಲು ಬಿಡಬೇಡಿ.	ಟಾಮ್ ಅದನ್ನು ಬಿಡಬೇಡಿ.
2301299	4776871	eng	kan	I can recommend a good lawyer.	ನಾನು ನಿಮಗೆ ಒಳ್ಳೆಯ ವಕೀಲರನ್ನು ಸೊಚಿಸಬಹುದು.	ನಾನು ಉತ್ತಮ ವಕೀಲರನ್ನು ಶಿಫಾರಸು ಮಾಡಬಹುದು.	ನಾನು ಉತ್ತಮ ವಕೀಲ ಶಿಫಾರಸು ಮಾಡಬಹುದು.
2301371	4783914	eng	kan	I can tell this is difficult for you.	ಇದು ನಿಮಗೆ ಕಷ್ಟವಿದೆ ಎಂದು ನನಗೆ ತಿಳಿದು ಬರುತ್ತದೆ.	ಇದು ನಿಮಗೆ ಕಷ್ಟ ಎಂದು ನಾನು ಹೇಳಬಲ್ಲೆ.	ನಾನು ನಿಮಗಾಗಿ ಕಷ್ಟ ಹೇಳಬಹುದು.
2318300	4783974	eng	kan	I don't know what came over me.	ನನಗೆ ಏನಾಯಿತು ಅಂತ ನನಗೇನೆ ಗೊತ್ತಿಲ್ಲ.	ನನ್ನ ಮೇಲೆ ಏನಾಯಿತು ಎಂದು ನನಗೆ ಗೊತ್ತಿಲ್ಲ.	ನನ್ನ ಮೇಲೆ ಬಂದಿತು ಎಂಬುದನ್ನು ಗೊತ್ತಿಲ್ಲ.
2331798	4784785	eng	kan	I had to get some money.	ನಾನು ಸ್ವಲ್ಪ ದುಡ್ಡನ್ನು ತೆಗೆದುಕೊಂಡು ಬರಬೇಕಾಗಿತ್ತು.	ನಾನು ಸ್ವಲ್ಪ ಹಣವನ್ನು ಪಡೆಯಬೇಕಾಗಿತ್ತು.	ನಾನು ಹಣ ಪಡೆಯಬೇಕಾಗಿತ್ತು.
2358934	4776867	eng	kan	I've always believed that.	ನಾನು ಎಂದಿಗೂ ಅದನ್ನೇ ನಂಬಿದ್ದೇನೆ.	ನಾನು ಯಾವಾಗಲೂ ಅದನ್ನು ನಂಬಿದ್ದೇನೆ.	ನಾನು ಯಾವಾಗಲೂ ನಂಬಿಕೆ ಬಂದಿದೆ.
2361707	4774665	eng	kan	I suggest we don't even try.	ನಾವು ಪ್ರಯತ್ನಿಸದೇ ಬೇಡ ಅಂತ ಸೂಚಿಸುತ್ತೇನೆ.	ನಾವು ಪ್ರಯತ್ನಿಸುವುದಿಲ್ಲ ಎಂದು ನಾನು ಸೂಚಿಸುತ್ತೇನೆ.	ನಾವು ಸಹ ಪ್ರಯತ್ನಿಸಿ ಇಲ್ಲ ಸೂಚಿಸುತ್ತದೆ.
2362200	4775547	eng	kan	I just got back.	ನಾನು ಈಗ ತಾನೇ ವಾಪಸ್ಸು ಬಂದೆ.	ನಾನು ಹಿಂತಿರುಗಿದೆ.	ನಾನು ಹಿಂದಕ್ಕೆ ಪಡೆದರು.
2375611	4774191	eng	kan	My goal is to learn your language.	ನಿನ್ನ ಭಾಷೆ ಕಲಿಯುವುದೇ ನನ್ನ ಗುರಿ.	ನಿಮ್ಮ ಭಾಷೆಯನ್ನು ಕಲಿಯುವುದು ನನ್ನ ಗುರಿ.	ನನ್ನ ಗುರಿ ನಿಮ್ಮ ಭಾಷೆ ತಿಳಿಯುವುದಾಗಿದೆ.
2389548	4775511	eng	kan	I only wish to help you.	ನಿಮ್ಮನ್ನು ಸಹಾಯ ಮಾಡುವುದಕ್ಕೆ ಆಶಿಸುತ್ತೇನೆ.	ನಾನು ನಿಮಗೆ ಸಹಾಯ ಮಾಡಲು ಬಯಸುತ್ತೇನೆ.	ನಾನು ಮಾತ್ರ ನೀವು ಸಹಾಯ ಬಯಸುವ.
2390878	4774664	eng	kan	I really owe you an apology.	ನಿಜವಾಗಿಯೂ ನಾನು ನಿಮಗೆ ಕ್ಷಮೆ ಕೋರಬೇಕು.	ನಾನು ನಿಮಗೆ ಕ್ಷಮೆಯಾಚಿಸುತ್ತೇನೆ.	ನಾನು ನೀವು ಕ್ಷಮೆ ಬದ್ಧನಾಗಿರಬೇಕು.
2406410	4774750	eng	kan	I should've gotten up earlier this morning.	ನಾನು ಇವತ್ತು ಬೆಳಿಗ್ಗೆ ಬೇಗ ಏಳಬೇಕಾಗಿತ್ತು.	ನಾನು ಈ ಬೆಳಿಗ್ಗೆ ಮೊದಲೇ ಎದ್ದೇಳಬೇಕು.	ನಾನು ಈ ಬೆಳಿಗ್ಗೆ ಅಪ್ ಪಡೆದ ನಾವು ಮಾಡಬೇಕು.
2408147	4776864	eng	kan	I think that went well.	ಚನ್ನಾಗಿ ನಡೆಯಿತು ಅಂತ ಅನಿಸುತ್ತೆ.	ಅದು ಚೆನ್ನಾಗಿ ಹೋಯಿತು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.	ನಾನು ಚೆನ್ನಾಗಿ ಹೋದರು ಭಾವಿಸುತ್ತೇನೆ.
2537173	4774759	eng	kan	You would've gotten away with it if Tom hadn't told on you.	ಒಂದು ವೇಳೆ ಟಾಮ್ ನಿನ್ನ ಬಗ್ಗೆ ಹೇಳಲಿಲ್ಲವೆಂದರೆ ತಪ್ಪಿಸಿಕೊಳ್ಳಬಹುದಾಗಿತ್ತು.	ಟಾಮ್ ನಿಮ್ಮ ಮೇಲೆ ಹೇಳದಿದ್ದರೆ ನೀವು ಅದರಿಂದ ದೂರವಿರುತ್ತಿದ್ದೀರಿ.	ಟಾಮ್ ನೀವು ಹೇಳಲಿಲ್ಲ ಎಂದು ನೀವು ಅದನ್ನು ವಿದೇಶ ಪಡೆದ ಬಂದಿದೆ ಎಂದು.
2540429	4776781	eng	kan	These are Tom's glasses, not mine.	ಇದು ಟಾಮಿನ ಕನ್ನಡಕ, ನನ್ನದಿಲ್ಲ.	ಇವು ಟಾಮ್ನ ಕನ್ನಡಕ, ನನ್ನಲ್ಲ.	ಈ ಟಾಮ್ ಕನ್ನಡಕಗಳನ್ನು, ನನ್ನದಲ್ಲ ಇವೆ.
2541034	4783951	eng	kan	I wondered the same thing myself.	ಅದೇ ಪ್ರಶ್ನೆ ನನ್ನನ್ನೇ ಕೇಳಿದೆ.	ನಾನು ಅದೇ ವಿಷಯವನ್ನು ಆಶ್ಚರ್ಯ ಪಡುತ್ತೇನೆ.	ಒಂದೇ ವಿಷಯವನ್ನು ನನ್ನ ಆಶ್ಚರ್ಯ.
2541323	4783915	eng	kan	I'm sorry I missed your concert.	ಕ್ಷಮಿಸಿ ನಿಮ್ಮ ಕಛೇರಿಗೆ ಬರುವದಕ್ಕೆ ಆಗಲಿಲ್ಲ.	ಕ್ಷಮಿಸಿ ನಾನು ನಿಮ್ಮ ಗೋಷ್ಠಿಯನ್ನು ತಪ್ಪಿಸಿಕೊಂಡೆ.	ಕ್ಷಮಿಸಿ ನಾನು ನಿಮ್ಮ ಸಂಗೀತ ತಪ್ಪಿಸಿಕೊಂಡ ಆಗಿದ್ದೇನೆ.
2545062	4774190	eng	kan	You are in love with him.	ನೀನು ಅವನನ್ನು ಪ್ರೀತಿಸುತ್ತಿದ್ದೀಯ.	ನೀವು ಅವನನ್ನು ಪ್ರೀತಿಸುತ್ತಿದ್ದೀರಿ.	ನೀವು ಅವನ ಪ್ರೇಮ ಇವೆ.
2644890	4776794	eng	kan	Tom is ready for you now.	ಟಾಮ್ ಈಗ ನಿಮಗೆ ತಯಾರಾಗಿದ್ದಾನೆ.	ಟಾಮ್ ಈಗ ನಿಮಗಾಗಿ ಸಿದ್ಧರಾಗಿದ್ದಾರೆ.	ಟಾಮ್ ಈಗ ನೀವು ಸಿದ್ಧವಾಗಿದೆ.
2644923	4776838	eng	kan	Tom had almost forgotten.	ಟಾಮ್ ಬಹುಮಟ್ಟಿಗೆ ಮರೆತುಬಿಟ್ಟಿದ್ದನು.	ಟಾಮ್ ಬಹುತೇಕ ಮರೆತಿದ್ದ.	ಟಾಮ್ ಸುಮಾರು ಮರೆತು.
2648982	4775449	eng	kan	See you at 2:30.	ಎರಡು ವರೆಗೆ (೨.೩೦ ಗೆ) ನಿನ್ನನ್ನು ನೋಡುತ್ತೇನೆ.	ನಿಮ್ಮನ್ನು 2.30 ಕ್ಕೆ ನೋಡೋಣ.	2:30 ನಲ್ಲಿ ನೀವು ನೋಡಿ.
2742244	8902972	eng	kan	Hi!	ಹಾಯ್	ಹಾಯ್!	ನಮಸ್ತೆ!
2744171	4784789	eng	kan	Last night, I read a book.	ನೆನ್ನೆ ರಾತ್ರಿ ನಾನು ಒಂದು ಪುಸ್ತಕವನ್ನು ಓದಿದೆ.	ಕಳೆದ ರಾತ್ರಿ, ನಾನು ಪುಸ್ತಕ ಓದಿದ್ದೇನೆ.	ಕೊನೆಯ ರಾತ್ರಿ, ನಾನು ಒಂದು ಪುಸ್ತಕ ಓದಲು.
2828986	4776455	eng	kan	I don't see the small car.	ಚಿಕ್ಕ ಕಾರನ್ನು ಕಾಣುವುದಿಲ್ಲ.	ನಾನು ಸಣ್ಣ ಕಾರನ್ನು ನೋಡುವುದಿಲ್ಲ.	ನಾನು ಸಣ್ಣ ಕಾರು ಕಾಣುವುದಿಲ್ಲ.
2835777	4774653	eng	kan	Can we go inside?	ನಾವು ಒಳಗಡೆ ಹೋಗಬಹುದಾ?	ನಾವು ಒಳಗೆ ಹೋಗಬಹುದೇ?	ನಾವು ಒಳಗೆ ಹೋಗಬಹುದು?
2892018	4784804	eng	kan	That's all Tom needed.	ಅದಷ್ಟೇ ಟಾಮಿಗೆ ಬೇಕಾಗಿದ್ದು.	ಟಾಮ್ ಗೆ ಬೇಕಾಗಿರುವುದು ಅಷ್ಟೇ.	ಆ ಎಲ್ಲಾ ಟಾಮ್ ಅಗತ್ಯವಿದೆ ಇಲ್ಲಿದೆ.
2951980	4775518	eng	kan	I didn't know that Tom spoke French.	ನನಗೆ ಟಾಮ್ ಫ್ರೆಂಚ್ ಮಾತಾಡುತ್ತಾನೆ ಅಂತ ಗೊತ್ತೇ ಇರಲಿಲ್ಲ.	ಟಾಮ್ ಫ್ರೆಂಚ್ ಮಾತನಾಡಿದ್ದಾರೆಂದು ನನಗೆ ತಿಳಿದಿರಲಿಲ್ಲ.	ನಾನು ಟಾಮ್ ಫ್ರೆಂಚ್ ಮಾತಾಡಿದ ತಿಳಿದಿರಲಿಲ್ಲ.
2953143	4776833	eng	kan	It's my fault that you were fired.	ನಿನ್ನನ್ನು ಕೆಲಸದಿಂದ ತೆಗೆದಿರುವುದಕ್ಕೆ ನಾನೇ ಕರಣ ಮತ್ತು ನಂದೇ ತಪ್ಪು.	ನಿಮ್ಮನ್ನು ಗುಂಡು ಹಾರಿಸಿರುವುದು ನನ್ನ ತಪ್ಪು.	ನೀವು ಹಾರಿಸಲಾಗಿತ್ತು ಎಂದು ನನ್ನ ತಪ್ಪು.
2958227	4776865	eng	kan	Tom stared sadly out the window.	ಟಾಮ್ ಕಿಟಕಿಯ ಹೊರಗೆ ದುಃಖದಿಂದ ನೋಡುತ್ತಲಿರುತ್ತಿದ್ದನು.	ಟಾಮ್ ಕಿಟಕಿಯ ದುಃಖದಿಂದ ನಟಿಸಿದರು.	ಟಾಮ್ ವಿಂಡೋ ಔಟ್ ದುಃಖದಿಂದ ರಾಚುವಂತಿತ್ತು.
3079578	4774193	eng	kan	It very likely is going to be dangerous.	ಅಪಾಯ ಇರುವುದಕ್ಕೆ ಬಹಳ ಸಾಧ್ಯತೆ ಇದೆ.	ಇದು ಅಪಾಯಕಾರಿ ಎಂದು ಬಹಳ ಸಾಧ್ಯತೆ ಇದೆ.	ಇದು ಬಹಳ ಸಾಧ್ಯತೆ ಅಪಾಯಕಾರಿ ಎಂದು ನಾನು.
3126715	4784818	eng	kan	I forgot Tom was the one who taught you how to play the guitar.	ಟಾಮ್ ನಿಮಗೆ ಗಿಟಾರ್ ಭಾರಿಸುವುದಕ್ಕೆ ಹೇಳಿಕೊಟ್ಟನೆಂದು ನನಗೆ ಮರೆತುಹೋಯಿತು.	ಗಿಟಾರ್ ಅನ್ನು ಹೇಗೆ ಆಡಬೇಕೆಂದು ನಾನು ನಿಮಗೆ ಕಲಿಸಿದ ಟಾಮ್ ಅನ್ನು ನಾನು ಮರೆತಿದ್ದೇನೆ.	ನಾನು ಟಾಮ್ ಹೇಗೆ ಗಿಟಾರ್ ಆಡಲು ಕಲಿಸಿದ ಒಬ್ಬ ಮರೆತುಹೋಗಿದೆ.
3127919	4775494	eng	kan	Can you suggest another solution?	ಇನ್ನೊಂದು ಪರಿಹಾರವನ್ನು ಸುಚಿಸುತ್ತೀರಾ?	ನೀವು ಇನ್ನೊಂದು ಪರಿಹಾರವನ್ನು ಸೂಚಿಸಬಹುದೇ?	ನೀವು ಇನ್ನೊಂದು ಪರಿಹಾರ ಸೂಚಿಸುವಿರಾ?
3131001	4784806	eng	kan	A great deal has happened since that time.	ಅಂದಿನಿಂದ ಬಹಳಷ್ಟು ಘಟನೆಗಳು ನಡೆದಿವೆ.	ಆ ಸಮಯದಿಂದ ಬಹಳಷ್ಟು ಸಂಭವಿಸಿದೆ.	ಒಂದು ದೊಡ್ಡ ಆಗಿನಿಂದಲೂ ಸಂಭವಿಸಲಿಲ್ಲ.
3161834	4784808	eng	kan	Tom promised to help me, but he didn't.	ಟಾಮ್ ಸಹಾಯ ನೀಡುತ್ತಾನೆಂದು ನನಗೆ ಭರವಸೆ ಕೊಟ್ಟನು ಆದರೆ ಕೊಡಲಿಲ್ಲ.	ಟಾಮ್ ನನಗೆ ಸಹಾಯ ಮಾಡುವುದಾಗಿ ಭರವಸೆ ನೀಡಿದ್ದರು, ಆದರೆ ಅವರು ಮಾಡಲಿಲ್ಲ.	ಟಾಮ್ ನನಗೆ ಸಹಾಯ ಭರವಸೆ, ಆದರೆ ಮಾಡಲಿಲ್ಲ.
3170979	4783932	eng	kan	You have to tell Tom.	ನೀವು ಟಾಮಿಗೆ ಹೇಳಲೇಬೇಕು.	ನೀವು ಟಾಮ್ ಗೆ ಹೇಳಬೇಕು.	ನೀವು ಟಾಮ್ ಹೇಳಲು ಹೊಂದಿವೆ.
3178325	4784809	eng	kan	You need to stay awake.	ನೀವು ಎಚ್ಚರವಾಗಿರಬೇಕು.	ನೀವು ಎಚ್ಚರವಾಗಿರಬೇಕು.	ನೀವು ಎಚ್ಚರವಾಗಿರಲು ಅಗತ್ಯವಿದೆ.
3184901	4774742	eng	kan	Tom stayed with me.	ಟಾಮ್ ನನ್ನ ಜೊತೆ ಉಳಿದುಕೊಂಡನು.	ಟಾಮ್ ನನ್ನೊಂದಿಗೆ ಇರುತ್ತಾನೆ.	ಟಾಮ್ ನನ್ನೊಂದಿಗೆ ಉಳಿದರು.
3202633	4774760	eng	kan	Maybe Tom doesn't tell you everything.	ಬಹುಷಃ ಟಾಮ್ ನಿನಗೆ ಎಲ್ಲದರ ಬಗ್ಗೆ ಹೇಳಲ್ಲ.	ಬಹುಶಃ ಟಾಮ್ ನಿಮಗೆ ಎಲ್ಲವನ್ನೂ ಹೇಳುವುದಿಲ್ಲ.	ಬಹುಶಃ ಟಾಮ್ ನೀವು ಎಲ್ಲವನ್ನೂ ಹೇಳುವುದಿಲ್ಲ.
